word,counter
improper,-0.85620941
irksome,-0.85654226
bribe,-0.85661194
maligned,-0.85661774
fate,-0.8569722
busy,-0.85711701
impolitic,-0.85753411
mete,-0.85841526
barrenness,-0.85900453
indiscipline,-0.86018062
persecution,-0.86132109
laboured,-0.86133059
trivialize,-0.86170141
injudicious,-0.8617307
imperilled,-0.86215544
singe,-0.86251456
tease,-0.86340865
haphazard,-0.86385269
lacking,-0.8641603
subversive,-0.86493926
disinterested,-0.86498053
burn,-0.86504911
smokescreen,-0.86516272
lesser,-0.86552641
pallid,-0.86571348
oddity,-0.86618396
confession,-0.86628975
mechanize,-0.86744887
paucity,-0.86765402
loose,-0.86785889
obstinate,-0.8684079
trade,-0.86890094
overexposure,-0.86891153
fugitive,-0.86902121
unquiet,-0.8693109
libel,-0.86963701
impossible,-0.87016027
intruder,-0.87048609
grudging,-0.8706653
douse,-0.87088234
remark,-0.87112164
prickly,-0.87131336
leaden,-0.87298196
benumb,-0.87410877
doleful,-0.87424594
indiscretion,-0.87432859
belated,-0.87477654
redoubtable,-0.87595946
impotence,-0.87709323
unmake,-0.87739847
pity,-0.87795456
toil,-0.87812289
inexpedient,-0.8785198
alas,-0.87910034
diminutive,-0.87921777
incapable,-0.8794805
scruple,-0.87975319
usurp,-0.8801626
sceptic,-0.88042859
undesirable,-0.88117086
bluff,-0.881385
bicker,-0.88146306
bite,-0.88157918
fruitless,-0.88205291
sickness,-0.88292203
dangerous,-0.88296616
wheedle,-0.88338731
laborious,-0.88341368
passive,-0.88367073
admonishment,-0.88457632
surfeit,-0.8851605
hidden,-0.88574583
dislike,-0.88585555
fatalistic,-0.88592551
expunge,-0.88639451
nothingness,-0.88679546
funereal,-0.88706334
poll,-0.88714484
heartbreak,-0.88769828
perish,-0.88789896
hide,-0.88844992
lukewarm,-0.88848865
mortification,-0.88880014
chatter,-0.88912301
underpowered,-0.88929539
disguise,-0.89006706
scrap,-0.89121383
intimidate,-0.89163921
barren,-0.8917852
illegality,-0.89277396
vandalise,-0.89285241
dread,-0.89311986
inadvisable,-0.89319503
despond,-0.89339137
misreading,-0.89343459
swamp,-0.89355427
unjustifiable,-0.89387643
refuse,-0.89439135
meltdown,-0.89526348
frostbite,-0.89534772
underused,-0.89639801
dullness,-0.89641345
invader,-0.89663958
bombastic,-0.89666739
disrepute,-0.89680588
infection,-0.89688045
inconstancy,-0.89722625
welsh,-0.89750452
unspecified,-0.8982032
peril,-0.89977017
loot,-0.89977031
totter,-0.90027901
scratch,-0.90151746
overmatched,-0.90199342
indigestible,-0.90200142
beg,-0.90234775
raid,-0.90302161
blandness,-0.90317777
stutter,-0.90331471
bypass,-0.9038089
imperialism,-0.90402692
lawsuit,-0.90416515
uneconomic,-0.9055114
flirtation,-0.90585839
retribution,-0.90662623
taint,-0.90669641
ingenuous,-0.9069456
fidget,-0.90703149
blister,-0.9073833
mute,-0.90739436
dismissive,-0.90770756
uneconomical,-0.90823051
sake,-0.9087386
disaster,-0.90904299
taboo,-0.90913922
prevarication,-0.90950423
firestorm,-0.90956798
illegal,-0.90969207
heedless,-0.91019105
trifle,-0.91064395
directionless,-0.91115239
flat,-0.91166459
malady,-0.91240687
weep,-0.91296171
abhorrence,-0.91331732
shallow,-0.91372554
shriek,-0.91411601
bloodshed,-0.91459428
overburdened,-0.91461341
burning,-0.91536327
terrify,-0.91591309
defensiveness,-0.91602431
feared,-0.91612483
derisory,-0.9163481
disgruntlement,-0.91666822
ailment,-0.91704782
conspire,-0.91736339
quake,-0.91759719
timid,-0.91878117
indiscernible,-0.91887052
repress,-0.91893186
radicalization,-0.92032035
cheap,-0.92035444
trespass,-0.92044065
implacable,-0.92048037
outsider,-0.92070614
whammy,-0.92077672
doomed,-0.92222056
miscue,-0.92229348
gerrymander,-0.92277218
plebeian,-0.92285515
paranoia,-0.92379313
tarry,-0.92398213
1984,-0.92403619
dispiriting,-0.92509671
dangle,-0.92524306
perplexed,-0.92577514
arraign,-0.92593055
rash,-0.92613035
strangeness,-0.92615918
underdog,-0.92665772
subordinate,-0.92698557
comatose,-0.92741788
pejorative,-0.92846473
disinterest,-0.9289589
feverish,-0.92970276
belie,-0.92987109
overrate,-0.92992513
ivory,-0.93047406
sterile,-0.93101099
swipe,-0.93134022
understaffed,-0.93175325
violation,-0.93198415
fickle,-0.9323509
queasy,-0.93238494
armageddon,-0.93289552
outplay,-0.93304598
eliminate,-0.93333074
sweat,-0.93400505
fetch,-0.93402119
bemusement,-0.93425883
prevaricate,-0.93431939
feign,-0.93504523
incipient,-0.93508001
chancy,-0.93566282
staggering,-0.93588006
flak,-0.93650767
pander,-0.93657458
scare,-0.93683991
disputation,-0.9370473
mete,-0.93755619
idle,-0.93855592
overcoming,-0.93895923
down,-0.93945952
dissemble,-0.93974206
zealous,-0.94012429
underfund,-0.94018016
insularity,-0.94042398
culpable,-0.94137532
gag,-0.94166303
coercion,-0.94225225
rash,-0.94242371
wound,-0.94265176
trial,-0.94337863
disorganise,-0.94362666
convict,-0.94390262
fury,-0.94485311
cautionary,-0.9460439
degradation,-0.94636623
ferocity,-0.94639147
denunciation,-0.94652657
invasive,-0.94669594
snare,-0.94685072
grainy,-0.94708837
forlorn,-0.94720127
extremism,-0.94745359
plump,-0.94747061
thrash,-0.9477281
affront,-0.94783097
unfitness,-0.9480053
arbitrariness,-0.94811287
misbehave,-0.94834619
depressive,-0.94853705
spurious,-0.94889384
uttermost,-0.94889838
violence,-0.94961441
blast,-0.94988127
hyperbolic,-0.95023958
wrong,-0.95124732
hilarious,-0.9515628
parsimonious,-0.95161242
denial,-0.95219462
unsuspected,-0.95240007
unworthiness,-0.95251423
exclaim,-0.952884
apostasy,-0.95356179
taxing,-0.95382658
chilly,-0.95484117
impersonal,-0.95514104
irrationality,-0.95539437
inscrutable,-0.95550032
goad,-0.95554966
avalanche,-0.95573369
uneventful,-0.95610939
untoward,-0.95655838
doubter,-0.95751525
cloying,-0.95767961
forswear,-0.95795122
struck,-0.95817821
tame,-0.95935068
internecine,-0.95935863
unfairness,-0.95956904
skeptic,-0.95999483
askew,-0.96056377
dystopian,-0.96062535
dozen,-0.96075004
acne,-0.96086282
indecisiveness,-0.96097306
deathly,-0.96134503
disoriented,-0.96155425
yawning,-0.96203055
unreasonable,-0.96219348
titter,-0.96227738
thankless,-0.96231402
handicapped,-0.96262637
dispassionate,-0.96324296
incoherent,-0.96337757
malnourished,-0.96375404
shim,-0.96448059
rive,-0.96458396
searing,-0.96539782
vent,-0.96543801
downcast,-0.96545992
excommunicate,-0.96551742
wilt,-0.96624685
pedestrian,-0.9664167
riddled,-0.96703367
digression,-0.9674362
lonesome,-0.96815024
detractor,-0.96838542
suborn,-0.96847083
boycott,-0.9684897
emaciate,-0.96873857
iniquitous,-0.96919677
exploit,-0.96932662
blank,-0.96948701
instigate,-0.9709505
stiff,-0.97207835
overthrow,-0.97268596
outlying,-0.97279337
vehemence,-0.97311958
scant,-0.97377784
dread,-0.97471683
quip,-0.97486518
nether,-0.97508655
mystified,-0.97558353
argumentative,-0.97571443
militant,-0.97726465
insatiable,-0.97782563
lassitude,-0.97833173
uncongenial,-0.97863387
dogmatism,-0.9790126
obfuscation,-0.97924614
complacent,-0.97925578
unrealistic,-0.98029541
stammer,-0.98062279
redundant,-0.98077763
browbeat,-0.98084338
primitive,-0.98112919
pedestrian,-0.9815484
wipe,-0.98246863
descry,-0.98248516
scupper,-0.98299848
inopportune,-0.98358553
muddle,-0.98407445
frenzy,-0.98451495
complicit,-0.98466542
haunt,-0.98546356
demur,-0.98624155
shallow,-0.98654802
slam,-0.98725835
sacking,-0.98731753
jittery,-0.98799543
forcible,-0.9883151
unexplainable,-0.98840493
aspersion,-0.98845611
complain,-0.99008601
sweat,-0.99061777
glossed,-0.99069739
breakable,-0.99084941
disabled,-0.99090814
immoderate,-0.99116844
ridden,-0.99131448
shortchange,-0.99164697
icy,-0.99235192
conceit,-0.99235768
incarcerate,-0.99253623
lugubrious,-0.99265583
anticlimactic,-0.99338883
ejaculate,-0.99344419
dread,-0.993813
antipathetic,-0.99419604
stygian,-0.9949321
tout,-0.99495979
arbitrary,-0.99563959
imbroglio,-0.99625682
madden,-0.99710734
trounce,-0.99916582
malign,-0.99920708
needy,-0.99923504
peril,-0.99923792
unleash,-0.99925577
stern,-0.99928294
fretful,-0.99929706
enraged,-0.99929752
abjure,-0.99929953
presume,-0.99932816
grouse,-0.99934091
balk,-0.99934873
impeach,-0.99934995
affectation,-0.99937226
sob,-0.99937233
propagandize,-0.99937627
debacle,-0.99937823
delude,-0.9993811
disavowal,-0.99938386
languor,-0.99939938
loath,-0.99941794
condescend,-0.99942416
divisiveness,-0.99942658
rack,-0.99944453
stagger,-0.99946212
wayward,-0.99946921
frenzy,-0.99947556
shrug,-0.99948383
bristle,-0.99949423
anxiousness,-0.99950042
stale,-0.99951581
cheapen,-0.99952053
grill,-0.99955
lawless,-0.99955373
yawn,-0.99955384
moon,-0.99956203
FALSE,-0.99956285
lethal,-0.99957587
disconcerted,-0.99957838
debility,-0.99959124
pricey,-0.99959486
punishable,-0.99961651
irk,-0.99962318
pandemonium,-0.9996372
insignificant,-0.9996412
exacting,-0.99964908
flirt,-0.99965113
pillory,-0.99965303
fascism,-0.99965434
irrepressible,-0.99968414
degrade,-0.99971251
unlawful,-0.99974592
misery,-0.99974632
impractical,-0.99975648
compulsion,-0.99977103
stumble,-0.99977645
blemish,-0.99977873
infraction,-0.99979707
rampant,-0.99981166
twist,-0.99981275
oppress,-0.99986174
defiance,-0.99987153
excuse,-0.99988964
flout,-0.99989158
superficial,-0.99992653
suffering,-0.99994646
impurity,-0.99996642
dusty,-1
terror,-1
niggle,-1
cross,-1
misuse,-1
addiction,-1
wrong,-1
invalid,-1.0000163
wilt,-1.0000355
bore,-1.0000386
whimper,-1.0000461
chatter,-1.0000492
glaring,-1.0000507
denounce,-1.0000626
nauseate,-1.0000633
phobia,-1.0000693
degeneration,-1.0000715
excoriate,-1.0000858
throw,-1.0001125
crumble,-1.0001207
disinterest,-1.0001575
procrastinate,-1.0001618
pretence,-1.0001741
crush,-1.0001792
carp,-1.0001898
wrest,-1.0001974
indiscriminate,-1.0002042
hard,-1.0002272
miscalculation,-1.0002471
disbelieve,-1.0002525
bankrupt,-1.0002556
trivial,-1.0002748
sober,-1.0002843
feint,-1.0002854
upbraid,-1.0002897
punish,-1.0002941
bug,-1.0002947
fuss,-1.0002947
ostracize,-1.000304
wince,-1.0003081
intimidating,-1.0003095
scold,-1.0003227
mislead,-1.0003497
repression,-1.0003621
inflammatory,-1.0003628
sputter,-1.0003742
disapprove,-1.0003933
division,-1.0003944
mar,-1.0003974
errant,-1.0004315
inexact,-1.0004619
incomparable,-1.0004645
subtract,-1.0004834
hopelessness,-1.0004955
discrimination,-1.0005116
tainted,-1.0005172
bar,-1.0005399
gamble,-1.0005404
deprecate,-1.000547
harmful,-1.0005503
militancy,-1.0005544
uproarious,-1.0005971
impugn,-1.0006061
ego,-1.0006084
err,-1.0006111
unlicensed,-1.000634
discordance,-1.0007019
violate,-1.0007119
refuse,-1.0007183
obsession,-1.000733
woe,-1.000842
obstinacy,-1.0020386
indecipherable,-1.0021206
bamboozle,-1.0025945
defeated,-1.0027451
impracticable,-1.0030319
trauma,-1.0030447
abrasive,-1.0038693
ache,-1.00429
trial,-1.0050123
addict,-1.0052781
repulse,-1.0054272
oversimplification,-1.0078714
irrational,-1.0079517
frail,-1.0081477
remonstrate,-1.0082455
choke,-1.0083201
death,-1.0087728
peripheral,-1.0090458
misstatement,-1.0092449
unaccepted,-1.0095047
rumble,-1.0095993
blindness,-1.0103071
satirical,-1.0105257
avow,-1.0106939
displease,-1.010846
aired,-1.0111907
misstep,-1.011227
wobbly,-1.0118829
absentee,-1.0130017
incapacity,-1.0130673
unarm,-1.0136802
miscue,-1.0136927
incarceration,-1.0140075
worried,-1.014745
unsafe,-1.0151245
dishonour,-1.0157535
bluff,-1.0159008
malfunction,-1.0162701
whisper,-1.0174986
partisan,-1.0179462
eclipse,-1.0182264
overcompensate,-1.0184128
mistime,-1.0186952
undocumented,-1.0206808
lax,-1.0207118
insensibility,-1.0208312
moralize,-1.0208666
starvation,-1.0215915
expurgate,-1.0217789
purported,-1.02178
subjection,-1.0219202
downhearted,-1.0222008
eerie,-1.0227983
shiver,-1.0233408
barrage,-1.0234035
attacks,-1.0235139
ulcer,-1.0237862
beat,-1.0239162
acerbic,-1.0241852
fright,-1.025231
jinx,-1.0252445
sneak,-1.0252534
discard,-1.025793
blank,-1.0258679
melt,-1.0262424
mistrust,-1.0262814
busyness,-1.0268121
abnormal,-1.0275109
intrusion,-1.0279187
libel,-1.0289252
erase,-1.0289353
rationalize,-1.0298907
rebel,-1.0301511
cavil,-1.0308856
frown,-1.0311986
thorn,-1.0325016
unwarranted,-1.0328886
raid,-1.0340699
unearthly,-1.0341178
disguise,-1.034904
condemnatory,-1.0349082
unreflective,-1.0350235
underrepresented,-1.0350276
derelict,-1.0351617
recant,-1.0352681
spar,-1.0357986
irritable,-1.0364414
impulsiveness,-1.0365204
daze,-1.0366008
unreachable,-1.0367252
shirk,-1.0368301
inebriate,-1.0369473
groan,-1.0371323
pique,-1.0372788
doctrinaire,-1.0378068
noisy,-1.0379602
blindside,-1.0379727
radical,-1.0385947
shelve,-1.0394946
indignant,-1.0395959
shrink,-1.039679
bleakness,-1.0397081
cluttered,-1.03981
relentless,-1.0399697
shyness,-1.0402267
fret,-1.0404093
game,-1.0405573
seethe,-1.0408574
impunity,-1.0409347
knell,-1.0410905
jaded,-1.0413076
fatalism,-1.0413339
reject,-1.0413473
dim,-1.0417989
hazard,-1.041946
trade,-1.0431221
exhausting,-1.0441512
bankrupt,-1.0445285
curb,-1.0449983
disconsolate,-1.0453397
misrepresent,-1.0453598
objectionable,-1.0453757
crack,-1.0454356
apocalypse,-1.0456273
unconstitutional,-1.045699
hardest,-1.0457807
deprivation,-1.0459442
incongruent,-1.0461413
suppression,-1.0463514
bite,-1.0469795
voidable,-1.0473791
timidity,-1.047715
bottomless,-1.0486189
embarrass,-1.0486382
explode,-1.0487281
imposition,-1.0500356
meaninglessness,-1.0508025
rash,-1.0509953
counterproductive,-1.0512851
overcharge,-1.0514804
nettle,-1.0517078
ignominious,-1.0517135
indict,-1.0519535
annoyed,-1.0521049
entreaty,-1.0528944
incite,-1.0536373
embarrassed,-1.0536821
disinclination,-1.0539426
helplessness,-1.0549372
guffaw,-1.0550453
indivisible,-1.0554753
flat,-1.0554924
perpetual,-1.0555012
scratch,-1.0559426
discourage,-1.0561828
bluff,-1.0578417
graft,-1.0585273
coercive,-1.0589647
sneak,-1.0593352
waylay,-1.0595661
scratchy,-1.0599665
inconsequential,-1.0601291
shy,-1.0608721
aimless,-1.0609351
farcical,-1.0613779
decimate,-1.0625384
jargon,-1.0627214
verbose,-1.0631232
creaky,-1.0632728
lonely,-1.0635134
illiberal,-1.0637617
surprised,-1.0654348
slowness,-1.0660049
batter,-1.0666404
overstock,-1.067013
affected,-1.0674601
tepid,-1.0675503
appall,-1.0682722
invalid,-1.0686077
ache,-1.0703259
mask,-1.0708233
implied,-1.0718655
contaminate,-1.0724112
hazy,-1.0730173
disenfranchisement,-1.0733374
anachronism,-1.0743181
acute,-1.0751017
beat,-1.0766196
defect,-1.0767285
stampede,-1.07795
tough,-1.0779737
impassive,-1.0782342
parch,-1.0788846
discredit,-1.0789292
commiserate,-1.0795347
blister,-1.0799315
inauspicious,-1.0804261
fallen,-1.0804607
wedge,-1.0807248
inefficiency,-1.0809373
toil,-1.0815187
outer,-1.0824266
parochial,-1.083186
rod,-1.0834624
deliberate,-1.0835072
indifferent,-1.0836865
hallucination,-1.0839263
twinge,-1.0839517
authoritarian,-1.0841688
lamentable,-1.0842947
incongruity,-1.0847545
mundane,-1.0855079
forfeit,-1.0859692
accost,-1.0863449
improbability,-1.0866868
laxity,-1.0873094
impermissible,-1.0879222
chilling,-1.0881493
guffaw,-1.08871
bait,-1.0891466
ace,-1.089902
ceaseless,-1.0903914
skip,-1.0912808
haste,-1.0916938
riotous,-1.0924193
laugh,-1.0927581
obstructive,-1.093111
exasperation,-1.0937435
omnipotent,-1.0939106
calamity,-1.0943843
ahistorical,-1.0950747
unfathomable,-1.0953106
hefty,-1.0978722
rail,-1.0982752
hoodwink,-1.0988205
pale,-1.0991173
stupor,-1.09997
convoluted,-1.1004466
bump,-1.1006654
ditch,-1.1007051
underreport,-1.1010858
unfazed,-1.101504
unwelcome,-1.1015139
irresolute,-1.1018926
defy,-1.102139
pointed,-1.1023309
untreatable,-1.1025415
downhill,-1.1026883
partisanship,-1.1036065
collude,-1.1039414
dilapidated,-1.104373
bothersome,-1.1044497
reprisal,-1.1046033
incurable,-1.1053526
incendiary,-1.1055378
infatuated,-1.1057567
apathy,-1.1063654
game,-1.1065139
game,-1.1068092
unhurt,-1.1068142
frown,-1.107013
spite,-1.1070515
blinding,-1.1074265
invade,-1.1074394
rickety,-1.1075194
craggy,-1.107714
unbind,-1.1082049
tame,-1.1090654
infuriate,-1.1093785
decry,-1.1098536
misstep,-1.1107298
splitting,-1.1109091
quake,-1.111748
devastation,-1.1118049
aberrant,-1.1120743
wail,-1.1122401
oath,-1.1124368
emotionalism,-1.1125038
ordeal,-1.1134269
scuffle,-1.1141793
stutter,-1.1142777
failing,-1.1146194
obsolescence,-1.115041
tatter,-1.1156311
destitute,-1.116716
snap,-1.1177435
atavistic,-1.117829
infirmity,-1.117939
heaviness,-1.1180837
collusion,-1.1187052
loose,-1.1187121
scruple,-1.1191355
distrustful,-1.1198726
expendable,-1.1201497
insupportable,-1.1202233
infringe,-1.1203662
fractious,-1.1203939
antagonize,-1.1208921
disproven,-1.1220994
malign,-1.1222625
flawed,-1.1223359
takeover,-1.12235
burning,-1.1223522
scorch,-1.1223617
vociferous,-1.1224883
disincline,-1.1225249
retaliation,-1.12274
oversized,-1.1235192
locked,-1.125598
sharp,-1.125899
harangue,-1.1259936
betake,-1.1266125
suggestible,-1.1267115
nervous,-1.1271866
poll,-1.1277973
suspect,-1.1278232
bruising,-1.1279134
desensitize,-1.1279229
rust,-1.1284596
unfortunate,-1.1285809
dire,-1.1288693
invisible,-1.1289621
coerce,-1.1298592
unqualified,-1.1300085
inferior,-1.1313325
inebriate,-1.1317114
undersell,-1.1317363
inaccessibility,-1.1319266
squirm,-1.1331694
displeasure,-1.1334686
remove,-1.1335211
haste,-1.133672
scuffle,-1.1337219
damnation,-1.1349996
uninterested,-1.1353902
vagary,-1.1358228
convolute,-1.1363409
mania,-1.1363781
haggard,-1.137544
posthumous,-1.1375935
worrying,-1.1377131
suffering,-1.138511
agony,-1.1388857
esoteric,-1.1389944
harangue,-1.1391197
indefensible,-1.1391272
cut,-1.1393845
inappropriate,-1.139414
obtrude,-1.1397934
reprove,-1.1405616
explosive,-1.1421253
scare,-1.1422179
scanty,-1.1423411
siege,-1.1432655
encroach,-1.1433701
manipulate,-1.1434476
cancelled,-1.1443974
bewitch,-1.1446098
eclipse,-1.1450053
immovable,-1.1450059
axe,-1.146486
stranger,-1.1466697
banishment,-1.1470243
regressive,-1.1473131
stale,-1.147461
inferno,-1.1480295
retort,-1.1483502
vanquish,-1.1486663
downbeat,-1.1487199
incredulity,-1.1487275
trial,-1.1492837
downfall,-1.1505752
sectarian,-1.1506021
knell,-1.150649
furor,-1.1506557
external,-1.1511187
insensible,-1.1516643
pry,-1.1527617
blank,-1.1533601
punitive,-1.153421
frail,-1.1551245
morbidity,-1.1563652
flaccid,-1.1565823
lethargy,-1.1566333
fierce,-1.1569161
incensed,-1.1571165
tragic,-1.1572097
bombast,-1.157722
burn,-1.1578557
mishap,-1.1584127
aggression,-1.158453
vacillating,-1.1588198
pyrrhic,-1.1597519
vengeance,-1.1599253
unresponsive,-1.160779
shiver,-1.1608767
dumbstruck,-1.1608982
abandon,-1.1612412
criminalize,-1.1615155
irremediable,-1.161898
outmoded,-1.1632907
ingrown,-1.1635811
bypass,-1.164377
missing,-1.1645496
oversight,-1.1645898
gruelling,-1.1650603
inferiority,-1.1668215
stumble,-1.1668805
cheated,-1.1673829
chaos,-1.1685527
overstretch,-1.1686411
misread,-1.169572
critic,-1.170249
tout,-1.1704301
gag,-1.1704448
impropriety,-1.1704572
crevasse,-1.1711671
loaded,-1.1720325
squabble,-1.1721439
befuddle,-1.172188
inseparable,-1.1723557
unpolished,-1.172396
alarmist,-1.1727575
avoidable,-1.1729562
careen,-1.1732344
batter,-1.1735429
frenetic,-1.1738762
sluggishness,-1.1739894
blurt,-1.1742602
prostrate,-1.1752751
radical,-1.1753683
slack,-1.1754547
mawkish,-1.1763276
intransigence,-1.1771034
unnecessary,-1.1773592
oppose,-1.1779912
stupefy,-1.1780259
infringement,-1.1780371
disorganization,-1.1789235
miscast,-1.1790323
fiat,-1.179891
devastated,-1.1803716
wither,-1.1804561
abortive,-1.1809504
unwell,-1.1819383
illusive,-1.1819795
internal,-1.1820564
inoperative,-1.1828558
forced,-1.1830331
unaffordable,-1.183392
untypical,-1.1841574
implausible,-1.1857521
inconsolable,-1.1878817
typecast,-1.1880406
rage,-1.1882528
gamble,-1.1885156
antithetical,-1.1885619
grudge,-1.1886818
downfall,-1.1900531
seeming,-1.1910461
bloat,-1.1911373
breakable,-1.1915095
sanguine,-1.1916972
chronic,-1.1917055
scar,-1.1932557
conflagration,-1.1932563
addictive,-1.1937941
cut,-1.1953091
addict,-1.19533
histrionic,-1.1962247
accidental,-1.1964609
corrosive,-1.1965694
blemish,-1.1965981
bewail,-1.1973031
infuriate,-1.1976514
revolt,-1.1978677
absolve,-1.1981488
regretful,-1.1981589
indoctrinate,-1.1983621
devour,-1.1991428
enervate,-1.1995894
rust,-1.1996253
besotted,-1.2002683
unbelief,-1.2010494
fidget,-1.2012293
discard,-1.2012466
renunciation,-1.2019873
militant,-1.2020391
defeat,-1.202634
groundless,-1.2036489
parochialism,-1.2039866
underestimation,-1.2045572
domination,-1.2046168
failure,-1.2049406
imaginary,-1.2051608
indigestion,-1.2051978
vexation,-1.2060048
misadventure,-1.2067342
doubtful,-1.2067607
defiant,-1.2071118
blow,-1.2071414
dim,-1.2077357
bother,-1.2080595
insignificance,-1.2082367
lone,-1.2092696
taboo,-1.2095698
kowtow,-1.2098902
satirize,-1.2099795
emasculate,-1.2104543
hypersensitive,-1.2106026
lash,-1.2110254
rebellion,-1.2118304
demoralization,-1.212563
duress,-1.2131235
fuzziness,-1.2134756
jargon,-1.2136707
contagious,-1.2137129
arcane,-1.2140396
tortuous,-1.2141985
incense,-1.2144644
repudiation,-1.2147269
broke,-1.2149733
sting,-1.2165303
despondent,-1.2166352
wound,-1.2168731
incapacitated,-1.2169344
ailing,-1.2187214
flatness,-1.2197876
straw,-1.2199031
undernourish,-1.220188
languid,-1.2208008
overbalance,-1.2216911
misperception,-1.2217113
defunct,-1.2224292
jumpy,-1.2230812
mislay,-1.2232575
smother,-1.2235218
inchoate,-1.2237607
fluster,-1.2238031
imprudent,-1.2240603
bellicose,-1.225459
forgotten,-1.2255009
cough,-1.2256565
unstoppable,-1.2257148
pains,-1.2260737
craze,-1.226573
uncountable,-1.2266095
drop,-1.2268155
uncommitted,-1.2271594
rancor,-1.2281182
discomfit,-1.2284061
tremble,-1.2290467
absentee,-1.2293425
inculcate,-1.2296416
passivity,-1.2300288
panicky,-1.2300682
indispose,-1.2313681
defeat,-1.2319991
starve,-1.2325793
explosive,-1.2326522
renounce,-1.2333337
trap,-1.2337922
banish,-1.2342796
bureaucracy,-1.2350156
thwart,-1.2360906
encumbrance,-1.2365906
frantic,-1.237993
tricky,-1.2387906
curb,-1.2391861
impute,-1.2391927
inflexibility,-1.2406069
fever,-1.2410564
pinch,-1.2411755
wavering,-1.2418752
downcast,-1.2425271
aberration,-1.2429533
renege,-1.2437931
taboo,-1.2441131
eruption,-1.2448479
diffidence,-1.2449683
sudden,-1.245359
wrongful,-1.2455011
invasion,-1.2462779
misapplication,-1.2464598
visceral,-1.2469651
defunct,-1.2473306
twist,-1.2477856
passive,-1.2478154
sideways,-1.2482933
polemical,-1.249283
overused,-1.2493487
paroxysm,-1.2494491
apocalyptic,-1.2498886
stringent,-1.2508741
pothole,-1.250971
refractory,-1.2511724
abnormality,-1.2518852
abrasive,-1.2522958
accuse,-1.2535973
pinch,-1.2546489
incongruous,-1.2552302
steamroller,-1.2561395
obliterate,-1.2566747
disaffected,-1.2570564
fainthearted,-1.2575155
misapply,-1.2578368
shattered,-1.258298
misconceive,-1.2585361
rage,-1.2586201
vilify,-1.2586436
repulse,-1.2588732
fallout,-1.259097
inaction,-1.259764
uncontroversial,-1.2620925
smash,-1.2622941
condemn,-1.2625052
drag,-1.2632856
misfire,-1.263425
bruise,-1.2639026
unwinnable,-1.2640934
isolated,-1.2643001
flesh,-1.2643155
fling,-1.2646522
malfunction,-1.2650165
pang,-1.2652033
moralistic,-1.2668139
nebulous,-1.267064
homesick,-1.2670812
inimical,-1.2674275
discredit,-1.2674677
confusing,-1.2683112
draconian,-1.268405
unreliability,-1.2686341
pained,-1.2689258
suspect,-1.2693032
unquantifiable,-1.2695668
inferior,-1.2700647
bruise,-1.2701085
claw,-1.2712605
prostrate,-1.2714003
artificial,-1.2717518
superfluous,-1.2718224
squirm,-1.2720732
amputate,-1.272268
apologize,-1.2735423
unimportant,-1.2737017
unjustified,-1.274093
disorganize,-1.2742331
forfeit,-1.2745443
unconvincing,-1.2757648
disputable,-1.276906
abduct,-1.2778002
hijack,-1.2780528
scar,-1.278131
squabble,-1.278189
physical,-1.2786689
disturbed,-1.2794617
inordinate,-1.2796286
dazed,-1.2804643
leaky,-1.2809158
closed,-1.2815798
undiagnosed,-1.2819143
unproductive,-1.2821182
aloneness,-1.2821489
retort,-1.2823247
misplaced,-1.2828318
prosecute,-1.2830188
myopia,-1.2834428
frenzied,-1.283848
siege,-1.284346
deign,-1.2849953
overblown,-1.2851742
destitute,-1.285273
slippery,-1.2857536
twilight,-1.2857829
unemployed,-1.2858017
ironical,-1.2868381
irritate,-1.2871528
alarm,-1.2873471
duel,-1.2877937
overwrought,-1.2878848
flummox,-1.2882772
downbeat,-1.2890827
bulky,-1.2894207
stilted,-1.2897115
illicit,-1.2905411
insinuate,-1.2917946
sedentary,-1.2918864
avoid,-1.2925957
deride,-1.2929203
cataclysm,-1.2930481
exclude,-1.2931273
shy,-1.2933948
imbalanced,-1.2937939
vague,-1.2941488
cram,-1.2943985
whisper,-1.2957527
insecure,-1.2963366
clumsiness,-1.2965379
tatter,-1.2966545
enfeeble,-1.2967317
sharp,-1.2975747
emasculate,-1.2982888
oblivious,-1.2985875
afflict,-1.2986164
obtuse,-1.2987704
vehement,-1.3002603
incompatible,-1.3004227
uninsured,-1.3006088
misstate,-1.300895
demote,-1.3013277
outstay,-1.3027068
unavoidable,-1.302978
ace,-1.3032093
enrage,-1.3033649
rigorous,-1.304171
illness,-1.3042711
snap,-1.3045817
incoherence,-1.3045945
unorthodox,-1.3053504
disquieting,-1.3058118
hostage,-1.3059208
harm,-1.3065397
outage,-1.3069709
overstay,-1.3071932
pitfall,-1.3097932
ennui,-1.3108743
puzzling,-1.3119498
unbending,-1.3120359
claustrophobia,-1.3122023
irrelevant,-1.3127252
beleaguer,-1.3132938
snub,-1.3136449
offend,-1.3139815
earthbound,-1.314087
bombast,-1.3152404
inconceivable,-1.3165843
hasty,-1.3167617
crimson,-1.3168546
dogmatic,-1.3169089
insistence,-1.316972
lethargic,-1.3194819
questionable,-1.3194823
penury,-1.3199792
frustrating,-1.3200163
fevered,-1.3203833
bleak,-1.3207274
muster,-1.3209189
exploitable,-1.3210534
startling,-1.3221906
gritty,-1.3224022
enervate,-1.3227929
deteriorating,-1.3228324
